N1C1W1_T,50,100,28,28,65.99900000003345
N1C1W2_T,50,100,38,38,315.17859999996745
N1C2W1_H,50,120,23,23,59.011700000041856
N1C2W1_R,50,120,23,23,54.858500000023014
N2C1W2_Q,100,100,65,65,167.53890000006777
N2C1W2_R,100,100,67,67,124.42520000001878
N2C1W2_T,100,100,66,66,162.13379999999233
N2C2W1_Q,100,120,49,49,542.1493999999711
N3C1W1_T,200,100,102,102,5842.726900000002
